horas_uso,dias_sin_mantenimiento,fallas_previas,antiguedad,horas_por_dia,uso_proyectado_30d,criticidad,tipo_maquina,fallo_30d
5635,271,4,18,11.367626958518189,341.02880875554564,3,2,1
2095,154,0,5,19.66675651059629,590.0026953178887,3,2,1
1023,160,1,16,9.840377928988948,295.21133786966845,3,2,0
5719,185,7,14,16.799934904602345,503.9980471380704,2,2,1
4556,217,4,19,8.004923473270098,240.14770419810296,2,2,1
2079,127,0,14,15.154192032828522,454.6257609848557,3,2,1
5318,123,1,9,18.991316047448628,569.7394814234589,2,2,1
1178,50,2,6,11.455209129118629,343.65627387355886,2,2,1
3847,115,5,17,10.22631170309263,306.78935109277893,2,2,0
2960,210,0,19,15.820157538541125,474.6047261562337,2,2,1
2473,122,2,12,16.55121688758072,496.53650662742155,3,2,1
5888,62,8,4,16.256366227423776,487.6909868227133,2,2,1
5979,138,3,16,11.831802560256488,354.95407680769466,3,2,1
2212,183,1,11,11.026428825911971,330.7928647773591,2,2,0
1809,80,0,4,19.471025599544532,584.130767986336,3,2,1
1419,105,0,17,19.079594099239152,572.3878229771746,2,2,1
4659,51,1,8,13.487799318713844,404.6339795614153,3,2,1
4816,150,4,14,18.154326393852482,544.6297918155744,3,2,1
2278,80,3,2,13.427881731611553,402.83645194834656,2,2,1
3523,101,3,11,13.092668216870125,392.78004650610376,3,2,1
2440,116,1,11,9.881155371191536,296.43466113574607,3,2,0
2340,87,1,6,13.116872677903674,393.5061803371102,3,2,1
3221,162,3,14,14.449003263197683,433.4700978959305,2,2,1
3392,19,1,10,8.270051929144238,248.1015578743271,3,2,0
2361,112,2,8,13.329356062104877,399.8806818631463,3,2,1
1591,16,0,7,17.376274620742404,521.2882386222722,2,2,0
1526,97,3,8,16.16055267649124,484.81658029473715,2,2,1
3503,83,2,8,15.62188386636722,468.6565159910166,3,2,1
2292,7,1,2,18.91466514124643,567.439954237393,3,2,1
2654,201,2,16,8.21638411790276,246.49152353708277,3,2,0
5906,62,1,9,14.68457103430681,440.5371310292043,3,2,1
1187,123,2,13,17.448186180916487,523.4455854274946,3,2,1
3758,166,1,12,14.496024592415207,434.8807377724562,2,2,1
1528,143,0,17,11.88674663096455,356.6023989289365,2,2,0
1433,15,0,2,9.635006781103733,289.050203433112,3,2,0
4512,138,3,13,18.650756861794296,559.5227058538288,3,2,1
2804,89,6,1,13.649148708651236,409.47446125953707,2,2,1
1302,239,0,19,18.537382363828417,556.1214709148525,3,2,1
5182,95,3,11,15.030225469198019,450.90676407594054,3,2,1
1437,35,0,5,16.09030539938001,482.7091619814003,3,2,1
3588,31,1,1,17.6511338525414,529.5340155762419,3,2,1
1832,158,3,13,15.909866535201612,477.29599605604835,3,2,1
1796,78,3,8,12.776658088147252,383.29974264441756,2,2,1
1559,105,0,6,14.163600607143811,424.9080182143143,3,2,0
4588,144,3,17,17.63654629611056,529.0963888833168,3,2,1
1761,59,2,12,12.48380355647581,374.5141066942743,3,2,1
4574,89,6,1,12.657457481221964,379.7237244366589,3,2,1
4785,89,2,3,9.148281392696013,274.4484417808804,3,2,0
3514,183,0,14,18.975013222660973,569.2503966798292,2,2,1
1684,14,0,8,9.092435779345301,272.77307338035905,2,2,0
5233,101,2,11,15.77851012938267,473.3553038814801,3,2,1
1577,131,0,14,12.958333745633572,388.75001236900715,2,2,0
5805,174,2,8,12.867432683065308,386.02298049195923,2,2,0
1227,47,0,3,16.15462203887221,484.63866116616623,3,2,1
3328,32,0,7,8.805124791558544,264.15374374675633,3,2,0
3731,218,5,19,15.124469395417215,453.73408186251646,2,2,1
1827,114,0,4,17.26438143166826,517.9314429500478,3,2,1
1430,206,1,16,17.93855309463913,538.1565928391739,3,2,1
2063,161,1,13,10.046364672725304,301.3909401817591,3,2,1
2709,197,1,19,18.769028600938086,563.0708580281425,3,2,1
2234,0,2,5,15.873753102169307,476.2125930650792,3,2,1
1301,76,1,5,18.58225760984819,557.4677282954458,2,2,1
2420,69,0,4,13.82336860532238,414.7010581596714,2,2,0
5628,59,4,2,14.504400141166425,435.13200423499273,3,2,1
1768,162,0,13,19.028459324344055,570.8537797303217,3,2,1
2404,160,2,16,18.798914520256062,563.9674356076819,3,2,1
1443,41,2,2,13.377930480428024,401.3379144128407,3,2,1
4104,223,0,19,11.29295157962818,338.7885473888454,3,2,1
5355,149,0,17,12.71804521477117,381.5413564431351,3,2,1
4305,77,1,5,12.653171942356996,379.5951582707099,2,2,0
2538,219,2,18,11.442402499793527,343.2720749938058,2,2,0
4930,138,1,18,11.222955251995598,336.688657559868,3,2,1
2331,59,2,8,18.332755237756633,549.9826571326989,2,2,1
1069,214,2,15,8.83834304821594,265.1502914464782,2,2,0
4435,130,4,13,16.13133418519513,483.9400255558539,3,2,1
1480,171,2,13,10.073840617477428,302.21521852432284,3,2,1
5094,101,3,16,12.134070720728758,364.02212162186277,3,2,1
4496,43,2,13,8.738516409618043,262.15549228854127,2,2,0
3793,60,0,2,11.239683642265545,337.1905092679664,2,2,0
3892,48,0,3,17.221052853406906,516.6315856022072,2,2,1
2198,169,1,15,18.620183894567102,558.605516837013,3,2,1
3372,256,0,19,10.658325822828404,319.7497746848521,2,2,1
2892,89,1,13,13.562574071107061,406.87722213321183,3,2,1
2883,71,0,5,13.643888575246477,409.3166572573943,3,2,0
1797,147,2,6,18.48290366911681,554.4871100735043,3,2,1
1017,98,0,14,17.153588634509664,514.6076590352899,2,2,1
1043,43,1,4,14.156926620416598,424.707798612498,3,2,1
1154,111,0,19,16.048966405661282,481.4689921698385,3,2,1
5962,180,1,7,18.1682606469124,545.047819407372,3,2,1
4448,0,4,4,8.11446744830654,243.4340234491962,3,2,0
5838,87,2,2,12.834680372600584,385.0404111780175,2,2,1
5080,53,4,7,18.886918007324944,566.6075402197483,3,2,1
2425,16,1,3,16.883756370127415,506.5126911038225,2,2,1
5320,207,3,15,14.514096492008896,435.4228947602669,2,2,1
5312,13,1,1,14.3557343244216,430.672029732648,2,2,1
4639,87,3,2,12.173241171253252,365.19723513759754,3,2,1
5126,170,1,10,14.246246403698175,427.38739211094526,3,2,1
2892,166,0,16,15.864598393561439,475.93795180684316,2,2,1
1897,200,3,15,13.020356461145518,390.6106938343655,3,2,1
4424,153,0,15,16.569837756706086,497.0951327011826,2,2,1
5540,162,3,14,18.33478672712463,550.0436018137389,3,2,1
2258,131,3,14,9.856218178218334,295.68654534655,2,2,1
3015,155,0,6,13.418564273809093,402.5569282142728,2,2,1
5833,176,1,14,12.896241095420972,386.88723286262916,3,2,1
2702,201,3,17,16.249577648596738,487.48732945790215,2,2,1
1873,214,2,18,10.998409583095153,329.95228749285457,3,2,1
1565,159,1,19,15.683010979427316,470.4903293828195,2,2,1
3018,203,0,17,18.529870900777855,555.8961270233357,3,2,1
2885,235,3,16,13.017579197523473,390.5273759257042,2,2,1
3123,53,3,8,18.93218839975064,567.9656519925192,3,2,1
5642,117,2,7,19.91796486720174,597.5389460160521,3,2,1
3314,138,2,12,9.273104599375426,278.1931379812628,2,2,0
5412,86,1,9,10.796638255818303,323.8991476745491,3,2,1
4883,108,2,14,19.40455701778512,582.1367105335536,2,2,1
4192,95,3,1,19.49993223777664,584.9979671332992,3,2,1
2859,118,0,10,9.172487304641102,275.1746191392331,2,2,0
1024,162,1,17,8.179982004525641,245.39946013576923,3,2,0
4503,192,1,17,9.933200279077067,297.996008372312,3,2,0
5255,180,4,17,19.95215340058698,598.5646020176093,3,2,1
2137,33,0,4,10.159995399328242,304.79986197984726,3,2,0
5995,196,5,17,14.030571280664278,420.91713841992834,3,2,1
2189,177,1,18,18.181012717166134,545.430381514984,3,2,1
5798,0,0,2,8.244819328258476,247.3445798477543,3,2,0
5096,78,2,8,15.253867787101514,457.61603361304543,3,2,1
4157,83,0,13,11.324305386435492,339.72916159306476,2,2,1
3367,88,1,15,18.348018997276778,550.4405699183034,3,2,1
5477,145,5,9,11.40153379116895,342.04601373506847,3,2,1
2741,32,1,3,16.241068643382906,487.2320593014872,3,2,1
4688,115,4,3,16.090635589368762,482.7190676810629,3,2,1
4746,0,1,2,10.65792258631568,319.73767758947037,2,2,0
1897,31,1,1,8.417590398420202,252.52771195260607,3,2,0
5023,122,1,14,12.910994885424767,387.329846562743,2,2,1
1716,107,1,17,11.470317823590436,344.10953470771307,2,2,1
4967,134,0,13,17.707732995364502,531.2319898609351,2,2,1
5021,132,2,19,17.604370261464144,528.1311078439243,3,2,1
4215,173,3,15,13.484287426311505,404.52862278934515,2,2,1
1390,175,1,14,15.278146703878626,458.34440111635877,2,2,0
4884,66,2,2,15.251114191843103,457.5334257552931,3,2,1
2699,106,1,7,17.925897781131482,537.7769334339445,2,2,1
4037,207,0,17,13.10002896947837,393.0008690843511,2,2,0
1232,172,0,18,11.30536015748611,339.1608047245833,2,2,0
2926,54,2,6,11.18041901768657,335.41257053059707,2,2,1
4131,109,8,8,14.43430735138645,433.0292205415935,3,2,1
4306,32,2,2,13.389778432786551,401.6933529835965,2,2,1
3724,11,3,1,13.281449251819234,398.44347755457704,3,2,1
5801,194,1,16,9.093648069076487,272.8094420722946,3,2,0
1233,112,1,7,16.623244888282347,498.6973466484704,2,2,1
2391,61,2,11,10.56484025578293,316.94520767348786,2,2,0
3892,131,3,15,10.363443562504656,310.9033068751397,3,2,1
2255,100,2,13,12.953099843328722,388.5929952998617,3,2,1
3538,58,0,2,10.733340099413617,322.0002029824085,2,2,0
4690,195,2,14,15.006299207696184,450.18897623088554,2,2,1
1889,100,1,6,12.457560072013658,373.72680216040976,3,2,1
5687,83,2,9,13.386940671113482,401.6082201334045,2,2,1
1745,73,0,7,14.446031859248347,433.3809557774504,2,2,0
2719,138,4,18,10.442426269781658,313.2727880934497,3,2,0
1427,54,1,9,9.869019474386358,296.0705842315907,3,2,0
1731,100,1,4,18.565062834483257,556.9518850344978,2,2,1
1799,159,0,9,13.204684433977052,396.14053301931153,3,2,1
5297,53,4,4,12.94512331559047,388.3536994677141,2,2,1
1835,132,1,12,8.427345803274097,252.8203740982229,3,2,0
1134,95,1,4,13.975715631048718,419.2714689314615,3,2,1
3538,80,1,14,14.650036659332,439.50109977996004,3,2,1
4718,54,2,7,14.706090451455998,441.18271354367994,3,2,1
1040,213,0,13,16.484374031874612,494.53122095623837,3,2,1
4367,70,3,8,10.129782019892142,303.89346059676427,3,2,0
3415,60,1,5,11.026677610767425,330.80032832302277,3,2,0
3040,116,3,12,17.728765582764954,531.8629674829486,2,2,1
5339,79,5,13,19.366047402120728,580.9814220636218,3,2,1
3949,150,1,14,9.631192968407849,288.93578905223546,3,2,0
5261,182,2,18,13.971794654062618,419.15383962187855,3,2,1
4466,69,0,4,10.570115032875043,317.1034509862513,2,2,0
4088,210,8,18,8.72087802025979,261.6263406077937,3,2,1
5823,107,8,7,11.906040057513625,357.18120172540876,3,2,1
2115,139,2,15,9.724251502210553,291.72754506631657,3,2,0
5578,62,1,6,16.519196881210956,495.5759064363287,3,2,1
3590,118,0,16,14.404704964057334,432.14114892172,2,2,1
4573,75,3,8,9.726013651883731,291.7804095565119,2,2,0
3978,124,1,16,8.110899060866172,243.32697182598517,2,2,0
3447,185,1,16,17.697884588290552,530.9365376487166,2,2,1
2230,71,1,3,10.11433287397097,303.4299862191291,3,2,0
3666,177,2,17,15.274599706649191,458.23799119947574,3,2,1
5975,184,1,9,12.043062956920947,361.2918887076284,3,2,1
5925,21,1,3,15.025831259780427,450.7749377934128,3,2,1
5854,130,0,7,11.787843523787888,353.6353057136366,2,2,1
5258,183,4,18,9.04327472830705,271.29824184921154,2,2,1
3594,137,1,12,10.675400102693043,320.2620030807913,2,2,1
4430,213,1,19,10.256702797748908,307.7010839324672,2,2,1
3917,148,2,16,13.136232229275727,394.0869668782718,3,2,1
3952,128,1,17,15.899405401113889,476.98216203341667,2,2,1
2995,124,2,15,11.165672899356291,334.97018698068877,2,2,1
4891,0,1,1,8.144839223607416,244.34517670822248,2,2,0
1306,75,1,2,14.227248371177083,426.81745113531247,3,2,1
2362,127,2,8,15.269113872307665,458.07341616923,3,2,1
3102,119,2,2,19.554445928021718,586.6333778406515,3,2,1
4030,213,3,19,15.073649637118962,452.20948911356885,3,2,1
1332,128,0,9,13.654070712537703,409.6221213761311,3,2,1
3752,113,3,9,14.880819510772445,446.42458532317335,2,2,1
1242,162,2,13,19.134807558344324,574.0442267503297,3,2,1
2884,121,0,6,17.940537747219754,538.2161324165926,3,2,1
2432,182,5,15,11.875744800365696,356.27234401097087,3,2,1
3550,176,3,19,10.847052363885647,325.4115709165694,3,2,1
1302,151,2,15,11.151603348392884,334.5481004517865,2,2,0
5330,224,4,18,14.053052476582556,421.59157429747665,3,2,1
4109,76,2,7,16.928593414742934,507.85780244228806,2,2,1
3186,163,2,11,14.038630486195546,421.15891458586634,3,2,1
5290,175,1,8,8.813556749937351,264.4067024981205,2,2,0
2550,119,1,6,16.68296840527977,500.48905215839306,2,2,1
2792,138,3,8,17.671641544051447,530.1492463215434,3,2,1
1646,64,1,2,11.473974381436635,344.21923144309903,3,2,1
5656,150,0,19,15.969508871400205,479.08526614200616,2,2,1
1712,138,3,16,13.11910281265272,393.5730843795816,3,2,0
5508,55,1,7,18.669432268729313,560.0829680618793,3,2,1
1537,132,0,10,18.14270669792888,544.2812009378664,2,2,1
1234,115,1,12,14.305183979715707,429.1555193914712,3,2,1
3396,179,3,17,16.298066549763135,488.9419964928941,3,2,1
2504,107,1,7,18.600196412265248,558.0058923679575,3,2,1
2374,60,0,8,13.948604120939306,418.4581236281792,2,2,1
5511,80,3,7,11.759008885865864,352.77026657597594,2,2,0
2909,74,0,4,17.043993654914974,511.31980964744923,3,2,1
1915,42,0,3,10.640795057416302,319.22385172248903,3,2,0
4958,174,0,19,12.662373776072505,379.8712132821751,3,2,1
1743,204,1,17,13.7630705823399,412.892117470197,2,3,1
2822,114,1,12,12.457492544937832,373.724776348135,2,3,1
2170,177,0,16,8.885625623248256,266.5687686974477,3,3,0
2527,139,2,10,9.855266171758602,295.65798515275804,3,3,1
3501,145,1,16,8.335735685206949,250.07207055620847,1,3,0
2268,176,0,18,10.777951746576676,323.3385523973003,3,3,0
2500,164,1,15,11.738467298668066,352.154018960042,1,3,0
1589,95,1,11,9.578947823934977,287.3684347180493,2,3,0
1946,242,3,18,12.988753546332987,389.6626063899896,2,3,1
2802,13,3,6,10.13620689775048,304.0862069325144,3,3,0
2672,75,2,1,7.154026152622486,214.62078457867457,3,3,0
1669,47,2,7,10.978331006701133,329.349930201034,1,3,0
1114,126,2,12,9.69784772726242,290.9354318178726,3,3,0
2932,3,1,4,13.485374904653806,404.5612471396142,3,3,1
2994,82,5,10,9.135151367487307,274.0545410246192,3,3,1
886,42,0,2,9.222925913200832,276.68777739602496,2,3,0
2930,104,0,9,11.206187118252881,336.18561354758646,3,3,0
3848,152,0,10,10.215889746611424,306.4766923983427,3,3,0
1905,127,5,11,8.995599020307479,269.86797060922436,2,3,0
623,166,0,14,13.918195325440717,417.54585976322153,2,3,0
3838,53,0,3,8.417484079995335,252.52452239986005,2,3,0
2313,66,1,1,8.220230335880228,246.60691007640682,2,3,0
3682,52,2,7,12.915421028176826,387.4626308453048,3,3,0
3952,65,0,4,6.026983548404444,180.80950645213332,3,3,0
2124,110,2,7,7.610025287239261,228.30075861717782,3,3,0
1681,138,0,16,10.723573506095809,321.70720518287425,1,3,0
1227,130,1,10,7.299604222757319,218.98812668271955,2,3,0
3443,179,2,15,13.886431381788706,416.5929414536612,3,3,1
1641,137,0,16,9.713564979373048,291.40694938119145,3,3,0
2875,119,2,6,10.778912599684407,323.3673779905322,3,3,0
3241,0,0,4,7.282987720841545,218.48963162524635,2,3,0
3639,0,0,4,8.315024806975423,249.45074420926267,2,3,0
858,25,1,4,10.916998261435324,327.50994784305976,2,3,0
3550,177,0,17,10.396426986291182,311.8928095887355,3,3,0
3344,108,1,13,12.27491156352933,368.2473469058799,2,3,1
942,0,1,2,8.153865428594528,244.61596285783585,3,3,0
2711,74,0,6,11.228337173652271,336.8501152095681,1,3,0
1472,42,0,1,8.327804045990923,249.83412137972772,2,3,0
860,68,0,8,10.694020957968963,320.82062873906887,2,3,0
3132,126,0,18,10.840247741481669,325.20743224445005,3,3,0
3690,72,2,4,6.97471289083591,209.2413867250773,2,3,0
1352,106,1,5,10.389064885490129,311.67194656470383,2,3,0
3558,41,4,5,6.09550639963346,182.8651919890038,3,3,0
3766,218,1,15,10.009686010997532,300.29058032992594,3,3,0
2124,107,4,10,11.5801751088646,347.405253265938,3,3,0
2111,83,3,8,6.58266183191991,197.4798549575973,1,3,0
2256,91,0,7,13.509686531336218,405.2905959400865,3,3,0
1523,135,1,12,9.670044255915634,290.10132767746904,2,3,0
2407,33,1,11,13.507330204992495,405.2199061497749,1,3,1
2430,129,0,13,6.85918738952906,205.7756216858718,3,3,0
740,183,2,15,13.599220755356278,407.97662266068835,1,3,1
1165,217,2,17,6.873576795402774,206.20730386208322,1,3,0
3112,179,2,18,9.691966387610687,290.75899162832064,2,3,0
1665,84,1,8,13.503936533814926,405.11809601444776,1,3,0
3379,106,0,6,7.861665603110972,235.84996809332915,3,3,0
1475,194,1,11,6.278279846869872,188.34839540609616,1,3,0
2539,105,0,9,12.344885400225767,370.346562006773,1,3,1
2578,72,2,5,10.767069101352078,323.0120730405623,2,3,0
722,141,1,7,10.111369543211525,303.34108629634574,2,3,0
2327,114,2,15,6.274747074825747,188.24241224477242,3,3,0
2813,89,5,4,11.225850150454761,336.77550451364283,2,3,0
1805,278,0,19,7.372986815076518,221.18960445229555,3,3,0
1287,157,1,13,13.449573441637563,403.4872032491269,3,3,0
2928,68,0,1,11.485815608605456,344.5744682581637,2,3,0
1055,29,1,1,11.656271104270692,349.68813312812074,1,3,0
2609,165,0,14,7.860642180890244,235.81926542670732,2,3,1
3260,150,0,9,13.046030704453747,391.3809211336124,1,3,1
1346,75,2,12,10.301860566265608,309.0558169879682,1,3,0
3068,175,1,18,12.856673422513843,385.7002026754153,3,3,1
1594,120,1,9,8.167579798658208,245.02739395974623,3,3,0
3149,101,2,8,12.04369370478597,361.3108111435791,2,3,0
2059,122,0,14,10.59653522928038,317.8960568784114,1,3,0
639,157,0,9,6.387354446484653,191.6206333945396,2,3,0
3887,79,5,2,9.242738590186296,277.2821577055889,3,3,0
1863,9,0,1,7.471283720987719,224.13851162963158,1,3,0
1089,173,0,13,8.873388703030049,266.20166109090144,2,3,0
2249,170,1,10,9.066813074121779,272.0043922236534,2,3,0
3075,144,1,8,9.799426824227078,293.98280472681233,3,3,0
1040,74,1,7,10.802323541827704,324.0697062548311,3,3,1
3987,121,2,12,10.567821219985593,317.03463659956776,3,3,0
2922,124,0,17,6.311931237639961,189.35793712919883,3,3,0
790,146,2,12,12.005513747909774,360.1654124372932,2,3,0
2590,211,2,16,13.593471075782146,407.8041322734644,3,3,1
3624,132,0,10,8.789450311879733,263.683509356392,3,3,0
1755,206,2,12,7.437975210706068,223.13925632118205,2,3,0
1735,45,1,11,10.320012504923081,309.60037514769243,2,3,0
507,147,0,14,11.639303425953152,349.17910277859454,1,3,1
2157,172,1,13,11.431239156221306,342.9371746866392,2,3,0
982,31,2,2,10.896876620006866,326.90629860020596,1,3,0
2589,40,0,7,7.1698580170256685,215.09574051077004,3,3,0
832,0,0,1,12.694599155223987,380.8379746567196,1,3,0
1756,63,1,3,9.404972499350523,282.1491749805157,1,3,0
3641,86,2,12,7.77174866425496,233.1524599276488,3,3,0
1539,133,1,5,6.690129128504772,200.70387385514317,3,3,0
2616,151,1,12,9.333752919784391,280.01258759353175,3,3,0
2600,50,1,3,10.94378437477846,328.3135312433538,1,3,0
1184,71,1,5,11.323021673212061,339.69065019636184,2,3,0
1493,101,4,1,13.701895291178054,411.0568587353416,2,3,1
2297,226,3,16,7.225184669310059,216.7555400793018,2,3,0
3950,74,2,9,13.886189321580417,416.5856796474125,3,3,1
2324,85,1,10,11.237407044577823,337.1222113373347,3,3,0
3074,95,0,10,9.633832461657612,289.01497384972834,2,3,0
2305,109,0,13,13.105553806785274,393.1666142035582,3,3,1
2202,85,0,16,11.555837935627142,346.67513806881425,1,3,0
562,29,0,4,8.789737718856122,263.69213156568367,1,3,0
760,113,0,14,13.072685572611693,392.18056717835077,3,3,1
3692,117,0,17,11.332923654556279,339.98770963668835,2,3,0
1357,102,3,5,11.590698846353757,347.7209653906127,2,3,1
1763,128,0,13,13.17111910468821,395.13357314064626,1,3,1
1988,78,0,3,9.587329663752442,287.6198899125733,3,3,0
1630,30,0,5,11.255232847678052,337.65698543034154,2,3,1
2530,193,2,16,11.957512173102243,358.7253651930673,2,3,1
679,187,0,19,9.631520465046252,288.94561395138754,3,3,0
3587,165,1,19,6.6676169259023474,200.02850777707042,3,3,0
854,240,2,17,12.171518152754885,365.14554458264655,2,3,1
1433,183,1,18,6.382530821946895,191.47592465840683,3,3,0
3880,177,5,18,11.743315213781905,352.29945641345716,3,3,1
3274,105,0,8,13.287001668196424,398.61005004589276,3,3,0
1088,136,0,18,8.775751986960149,263.27255960880444,2,3,0
2260,109,3,9,6.816494281102615,204.49482843307842,1,3,0
1104,263,0,19,7.862911918326729,235.88735754980186,3,3,0
2728,49,2,10,10.49825251300314,314.9475753900942,2,3,0
673,24,0,2,13.54127794484869,406.2383383454607,1,3,0
2901,165,1,17,10.098261839088934,302.947855172668,2,3,0
853,119,0,13,6.90189830557357,207.0569491672071,2,3,0
3790,107,2,11,11.022265389730704,330.6679616919211,2,3,0
1838,225,0,16,11.862759494303532,355.88278482910596,1,3,0
933,73,2,7,9.146269359942327,274.3880807982698,2,3,0
3452,74,1,3,11.772112514763316,353.1633754428995,1,3,1
2829,138,1,16,8.598582521113517,257.9574756334055,3,3,0
758,197,0,19,12.312721212771308,369.38163638313927,1,3,1
1367,195,0,16,8.728577276560552,261.8573182968166,2,3,0
